"id","kind","item","owner","evidence_location","completion_claim","note","anchor","line","fingerprint"
"list.4_non_goals_and_hard_boundaries.100.6","gate","giving OpenClaw database credentials or a production Supabase `service_role` credential","Platform / Principal / Cursor maintenance (as labeled)","BLOCK: live/external gate named in plan item; OpenClaw fake-tier work is not live proof (docs/execution/openclawdevelopmentplan01/PHASE-13-PROVISIONAL-GROK-HANDOFF.md)","blocked","Label requires live/external proof beyond fake-tier OpenClaw work","list.4_non_goals_and_hard_boundaries.100.6","100","fcc896978deee8edfcc45188d238718957b4f6a8cfbc0018e5d0ddd6eef8a7b3"
"list.4_non_goals_and_hard_boundaries.101.7","gate","inspecting, copying, rotating, or reusing Cursor credentials exposed in process arguments","Platform / Principal / Cursor maintenance (as labeled)","BLOCK: live/external gate named in plan item; OpenClaw fake-tier work is not live proof (docs/execution/openclawdevelopmentplan01/PHASE-13-PROVISIONAL-GROK-HANDOFF.md)","blocked","Label requires live/external proof beyond fake-tier OpenClaw work","list.4_non_goals_and_hard_boundaries.101.7","101","1d9dd98347fb2ee63437a050d57c297bb9800b185490ad3463bae1df78ba83d9"
"list.4_non_goals_and_hard_boundaries.102.8","gate","introducing JSON, JSONL, text, or sidecar files for runtime state or queues","OpenClaw (Grok Phase-13 coverage index; Codex classifies)","docs/execution/openclawdevelopmentplan01/PHASE-13-COVERAGE-EVIDENCE-INDEX.md#list.4_non_goals_and_hard_boundaries.102.8","not_claimed","No specific Grok implementation claim; Codex assigns Phase-14 classification from independent evidence review","list.4_non_goals_and_hard_boundaries.102.8","102","7a90231fdeb6afb1c839e78852fca454161936b35bdffa9dac1f8cb37c8d9400"
"list.4_non_goals_and_hard_boundaries.103.9","gate","advancing an OpenClaw SQLite schema version","OpenClaw (Grok Phase-13 coverage index; Codex classifies)","docs/execution/openclawdevelopmentplan01/PHASE-13-COVERAGE-EVIDENCE-INDEX.md#list.4_non_goals_and_hard_boundaries.103.9","not_claimed","No specific Grok implementation claim; Codex assigns Phase-14 classification from independent evidence review","list.4_non_goals_and_hard_boundaries.103.9","103","4e5b96e6daa2a65fef7fe82a143868413c435dd607a04a66cd40068f82a7b3b0"
"list.4_non_goals_and_hard_boundaries.104.10","gate","importing private core modules from a plugin or adding owner-specific policy to generic core","OpenClaw (Grok Phase-13 coverage index; Codex classifies)","docs/execution/openclawdevelopmentplan01/PHASE-13-COVERAGE-EVIDENCE-INDEX.md#list.4_non_goals_and_hard_boundaries.104.10","not_claimed","No specific Grok implementation claim; Codex assigns Phase-14 classification from independent evidence review","list.4_non_goals_and_hard_boundaries.104.10","104","d51583c6c53f41950696d943006402cb0807183bdb138e55acdeeaf359c42a2f"
"list.4_non_goals_and_hard_boundaries.105.11","gate","creating a fallback that claims success when a Gateway, credential, queue, or evidence path is unavailable","OpenClaw (Grok Phase-13 coverage index; Codex classifies)","docs/execution/openclawdevelopmentplan01/PHASE-13-COVERAGE-EVIDENCE-INDEX.md#list.4_non_goals_and_hard_boundaries.105.11","not_claimed","No specific Grok implementation claim; Codex assigns Phase-14 classification from independent evidence review","list.4_non_goals_and_hard_boundaries.105.11","105","45d78222dbccf06b592238db337e13726a160bb0afc7457bd4baa5cedcaf5fed"
"list.4_non_goals_and_hard_boundaries.106.12","gate","publishing these private integration plugins to public npm or ClawHub in Phase 1","OpenClaw (Grok Phase-13 coverage index; Codex classifies)","docs/execution/openclawdevelopmentplan01/PHASE-13-COVERAGE-EVIDENCE-INDEX.md#list.4_non_goals_and_hard_boundaries.106.12","not_claimed","No specific Grok implementation claim; Codex assigns Phase-14 classification from independent evidence review","list.4_non_goals_and_hard_boundaries.106.12","106","5e402f5e8ee468620c35b6fb0ffcd16dfbd38763ec345ac004ea80ec50c979e2"
"list.4_non_goals_and_hard_boundaries.107.13","gate","changing upstream Brain, Skills, or Platform contracts without their owner and a versioned amendment","OpenClaw (Grok Phase-13 coverage index; Codex classifies)","docs/execution/openclawdevelopmentplan01/PHASE-13-COVERAGE-EVIDENCE-INDEX.md#list.4_non_goals_and_hard_boundaries.107.13","not_claimed","No specific Grok implementation claim; Codex assigns Phase-14 classification from independent evidence review","list.4_non_goals_and_hard_boundaries.107.13","107","62c1e01873ad6a4dfcab32a54be82e9ec4f98fcce2c75485a2c67913a27871ab"
"list.4_non_goals_and_hard_boundaries.108.14","gate","implementation before the Principal approves this plan","OpenClaw (Grok Phase-13 coverage index; Codex classifies)","docs/execution/openclawdevelopmentplan01/PHASE-13-COVERAGE-EVIDENCE-INDEX.md#list.4_non_goals_and_hard_boundaries.108.14","not_claimed","No specific Grok implementation claim; Codex assigns Phase-14 classification from independent evidence review","list.4_non_goals_and_hard_boundaries.108.14","108","f0360338e9c395069e1560eae10554cdade17f8214e740566a0be0fa9c2cecf2"
"prose.5_1_openclaw.114.1","evidence_requirement","The reviewed OpenClaw version already provides the required generic primitives:","OpenClaw (Grok Phase-13 coverage index; Codex classifies)","docs/execution/openclawdevelopmentplan01/PHASE-13-COVERAGE-EVIDENCE-INDEX.md#prose.5_1_openclaw.114.1","not_claimed","No specific Grok implementation claim; Codex assigns Phase-14 classification from independent evidence review","prose.5_1_openclaw.114.1","114","89138c3e122af49e1594e016cc067ba6951c8d59746b96442af30cbb563b6a1c"
"list.5_1_openclaw.116.1","task","managed MCP servers with independent enablement, transport, authentication, timeout, health, tool filter, and hot-apply behavior","OpenClaw (Grok Phase-13 coverage index; Codex classifies)","docs/execution/openclawdevelopmentplan01/PHASE-13-COVERAGE-EVIDENCE-INDEX.md#list.5_1_openclaw.116.1","not_claimed","No specific Grok implementation claim; Codex assigns Phase-14 classification from independent evidence review","list.5_1_openclaw.116.1","116","727768616457d16d1ce738fb51b5560f6ebeb3b34cdd74ee1d4414c6671607f6"
"list.5_1_openclaw.117.2","task","plugin manifests, per-plugin config, startup diagnostics, and explicit trust controls","OpenClaw (Grok Phase-13 coverage index; Codex classifies)","docs/execution/openclawdevelopmentplan01/PHASE-13-COVERAGE-EVIDENCE-INDEX.md#list.5_1_openclaw.117.2","not_claimed","No specific Grok implementation claim; Codex assigns Phase-14 classification from independent evidence review","list.5_1_openclaw.117.2","117","a685aa9dc774a382ad18045ef0c4312d71ddd64a2f7fed5a6cbe50521a4006f5"
"list.5_1_openclaw.118.3","task","`hooks.allowConversationAccess` for conversation-bearing hooks","OpenClaw (Grok Phase-13 coverage index; Codex classifies)","docs/execution/openclawdevelopmentplan01/PHASE-13-COVERAGE-EVIDENCE-INDEX.md#list.5_1_openclaw.118.3","not_claimed","No specific Grok implementation claim; Codex assigns Phase-14 classification from independent evidence review","list.5_1_openclaw.118.3","118","aabf11b2405b6064b59c4b19eda7f19c7b447145f1b6a6c087d9df32923e4886"
"list.5_1_openclaw.119.4","task","public plugin runtime helpers, including SQLite-backed keyed plugin state","OpenClaw (Grok Phase-13 coverage index; Codex classifies)","docs/execution/openclawdevelopmentplan01/PHASE-13-COVERAGE-EVIDENCE-INDEX.md#list.5_1_openclaw.119.4","not_claimed","No specific Grok implementation claim; Codex assigns Phase-14 classification from independent evidence review","list.5_1_openclaw.119.4","119","b9c2d10274f6fc1156c6f997dd8e3c4922f796c400370c19a990c3702eabb652"
"list.5_1_openclaw.120.5","task","owner-only OAuth token storage in the shared state database","OpenClaw (Grok Phase-13 coverage index; Codex classifies)","docs/execution/openclawdevelopmentplan01/PHASE-13-COVERAGE-EVIDENCE-INDEX.md#list.5_1_openclaw.120.5","not_claimed","No specific Grok implementation claim; Codex assigns Phase-14 classification from independent evidence review","list.5_1_openclaw.120.5","120","2f9ead2a5176d8692ea0ceb738e34c6b8174b77cf3c9dd0de3d2888617dfcc4f"
"list.5_1_openclaw.121.6","task","`SecretRef`-compatible plugin configuration contracts","OpenClaw (Grok Phase-13 coverage index; Codex classifies)","docs/execution/openclawdevelopmentplan01/PHASE-13-COVERAGE-EVIDENCE-INDEX.md#list.5_1_openclaw.121.6","not_claimed","No specific Grok implementation claim; Codex assigns Phase-14 classification from independent evidence review","list.5_1_openclaw.121.6","121","25d74674f60d16235cc3cda1b8ed67100b11bd86760fdacb7b9b3cb75891a8c1"
"list.5_1_openclaw.122.7","task","namespaced plugin tools, services, commands, hooks, and diagnostics","OpenClaw (Grok Phase-13 coverage index; Codex classifies)","docs/execution/openclawdevelopmentplan01/PHASE-13-COVERAGE-EVIDENCE-INDEX.md#list.5_1_openclaw.122.7","not_claimed","No specific Grok implementation claim; Codex assigns Phase-14 classification from independent evidence review","list.5_1_openclaw.122.7","122","8a8e09bb69a7e896b8e87690976b66fe566e17cd57ee7544d5862330bd426ea7"
"list.5_1_openclaw.123.8","task","typed session, agent, message, compaction, reset, subagent, tool, cron, and gateway lifecycle events","OpenClaw (Grok Phase-13 coverage index; Codex classifies)","docs/execution/openclawdevelopmentplan01/PHASE-13-COVERAGE-EVIDENCE-INDEX.md#list.5_1_openclaw.123.8","not_claimed","No specific Grok implementation claim; Codex assigns Phase-14 classification from independent evidence review","list.5_1_openclaw.123.8","123","298d214e4c23f36569d402f44a727ff348802f83e9ec914ac1338ca108927495"
"prose.5_1_openclaw.125.1","gate","No new generic core capability is assumed in the initial implementation. If the public SDK cannot provide correct ordered and crash-safe outbox behavior after a focused prototype, the implementer must stop and propose the smallest generic SDK seam. It must not reach into core internals, use raw database access, or create a sidecar queue","OpenClaw (Grok Phase-13 coverage index; Codex classifies)","docs/execution/openclawdevelopmentplan01/PHASE-13-COVERAGE-EVIDENCE-INDEX.md#prose.5_1_openclaw.125.1","not_claimed","No specific Grok implementation claim; Codex assigns Phase-14 classification from independent evidence review","prose.5_1_openclaw.125.1","125","867d34d744a73913790b92c49274f43b7af715d0854a89f340a8210cac34777d"
"prose.5_2_lisa.129.1","evidence_requirement","The sanitized planning baseline showed:","OpenClaw (Grok Phase-13 coverage index; Codex classifies)","docs/execution/openclawdevelopmentplan01/PHASE-13-COVERAGE-EVIDENCE-INDEX.md#prose.5_2_lisa.129.1","not_claimed","No specific Grok implementation claim; Codex assigns Phase-14 classification from independent evidence review","prose.5_2_lisa.129.1","129","8dd19a366ba5e29d581b77fea102ad7fc3b47fc3b2e9df03f69ce05cbc727b38"
"list.5_2_lisa.131.1","task","the `lisa` profile validates and its Gateway is reachable","OpenClaw (Grok Phase-13 coverage index; Codex classifies)","docs/execution/openclawdevelopmentplan01/PHASE-13-COVERAGE-EVIDENCE-INDEX.md#list.5_2_lisa.131.1","not_claimed","No specific Grok implementation claim; Codex assigns Phase-14 classification from independent evidence review","list.5_2_lisa.131.1","131","0a9693adbce4fc535360040f55aadfeea8aa74e6427dbb000da5e19d2fd71bd7"
"list.5_2_lisa.132.2","task","configured local agent identities include `main`, `lisa-cron`, `cursor`, and `local-coder`","OpenClaw (Grok Phase-13 coverage index; Codex classifies)","docs/execution/openclawdevelopmentplan01/PHASE-13-COVERAGE-EVIDENCE-INDEX.md#list.5_2_lisa.132.2","not_claimed","No specific Grok implementation claim; Codex assigns Phase-14 classification from independent evidence review","list.5_2_lisa.132.2","132","8313ac8beb2bf7e255a4576f1223f6608f0ed1d2eb1d7b818fa061fefbe876ba"
"list.5_2_lisa.133.3","task","native memory uses the current local OpenClaw path and remains in place","OpenClaw (Grok Phase-13 coverage index; Codex classifies)","docs/execution/openclawdevelopmentplan01/PHASE-13-COVERAGE-EVIDENCE-INDEX.md#list.5_2_lisa.133.3","not_claimed","No specific Grok implementation claim; Codex assigns Phase-14 classification from independent evidence review","list.5_2_lisa.133.3","133","e284570a57d829dd47ed8995e7cc21aa19b27bed0a5ea36e8eec7c8c4a649be5"
"list.5_2_lisa.134.4","task","native heartbeat is disabled and remains unchanged","OpenClaw (Grok Phase-13 coverage index; Codex classifies)","docs/execution/openclawdevelopmentplan01/PHASE-13-COVERAGE-EVIDENCE-INDEX.md#list.5_2_lisa.134.4","not_claimed","No specific Grok implementation claim; Codex assigns Phase-14 classification from independent evidence review","list.5_2_lisa.134.4","134","510db691bc3bcbc4aeca4a3adcf7d97d496bfd5048787790f73dd04eded59746"
"list.5_2_lisa.135.5","task","Telegram, Google Chat, cron, sessions, and native skill inventory are present and remain in place","OpenClaw (Grok Phase-13 coverage index; Codex classifies)","docs/execution/openclawdevelopmentplan01/PHASE-13-COVERAGE-EVIDENCE-INDEX.md#list.5_2_lisa.135.5","not_claimed","No specific Grok implementation claim; Codex assigns Phase-14 classification from independent evidence review","list.5_2_lisa.135.5","135","7d31766c3b0b04e067b1fecbd3d661842fc2cbd6b8d6b47b3b04d6abb3c88842"
"list.5_2_lisa.136.6","task","there are no managed MCP servers configured for Lisa","OpenClaw (Grok Phase-13 coverage index; Codex classifies)","docs/execution/openclawdevelopmentplan01/PHASE-13-COVERAGE-EVIDENCE-INDEX.md#list.5_2_lisa.136.6","not_claimed","No specific Grok implementation claim; Codex assigns Phase-14 classification from independent evidence review","list.5_2_lisa.136.6","136","1687cbf5ea06887b8423f363d52ae877dd9cb5d83696dda244b6ceb2e86101d6"
"list.5_2_lisa.137.7","task","there is no `skills.load.extraDirs` LiNKskills integration","OpenClaw (Grok Phase-13 coverage index; Codex classifies)","docs/execution/openclawdevelopmentplan01/PHASE-13-COVERAGE-EVIDENCE-INDEX.md#list.5_2_lisa.137.7","not_claimed","No specific Grok implementation claim; Codex assigns Phase-14 classification from independent evidence review","list.5_2_lisa.137.7","137","2f42defbf6941fd8a6e5d9d96092b3b24b6fd5fc8e5bec7ce44c3fd77c510f9f"
"list.5_2_lisa.138.8","task","there is no verified live LiNKbrain or LiNKskills consumer wiring","OpenClaw (Grok Phase-13 coverage index; Codex classifies)","docs/execution/openclawdevelopmentplan01/PHASE-13-COVERAGE-EVIDENCE-INDEX.md#list.5_2_lisa.138.8","not_claimed","No specific Grok implementation claim; Codex assigns Phase-14 classification from independent evidence review","list.5_2_lisa.138.8","138","4f9ccb89cd357a021392a3aada1b697570440f76b58e748db77f09951b531893"
"prose.5_2_lisa.140.1","gate","This baseline must be refreshed, sanitized, and recorded at implementation start. Do not copy message bodies, memory contents, tokens, OAuth material, or other private data into repository evidence","OpenClaw (Grok Phase-13 coverage index; Codex classifies)","docs/execution/openclawdevelopmentplan01/PHASE-13-COVERAGE-EVIDENCE-INDEX.md#prose.5_2_lisa.140.1","not_claimed","No specific Grok implementation claim; Codex assigns Phase-14 classification from independent evidence review","prose.5_2_lisa.140.1","140","3e6fd98bb938d95ac562d77969156fe6301b946a7b6c2bb81222075d4aa9235c"
